alpha,Mach,rank,cand_cr,cand_ci,cand_omega_i,distance_to_previous,distance_to_shooting,peak_y,peak_amp,centroid_y,spread_y,phase_span,overlap_to_previous,overlap_to_reference,blumen_ci_target,blumen_ci_abs_err,cr_floor_term,score,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.3,1,0.7664973615443793,0.0050018373454949775,0.0010003674690989956,0.0,0.01113277323533845,-7.105263157894739,1.0,0.15629807641997104,1.83908185954809,3.1368929577763347,1.0,1.0,0.020247231045348518,0.01524539369985354,0.0,0.5521023837524393,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,2,0.7575074975334898,0.005181224588874591,0.0010362449177749183,0.008997020288219653,0.011142424585243591,-7.105263157894739,1.0,0.15535522389817819,1.8429524389582186,3.136594671081756,0.9999659312942988,0.9999659312942988,0.020247231045348518,0.015066006456473926,0.0,0.7748316646039719,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,3,0.775391456502496,0.00482419655332278,0.000964839310664556,0.008901188130141418,0.016823631089691808,-7.105263157894739,0.9999999999999999,0.1571431855178269,1.8355037946237833,3.1372892152333463,0.9999681200226699,0.9999681200226699,0.020247231045348518,0.015423034492025738,0.0,0.7970140487077289,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,4,0.7484272733489439,0.0053624951215968,0.0010724990243193599,0.018084479077835384,0.01699164491743248,-7.105263157894739,1.0,0.1542491096710084,1.8471643776328033,3.136302696324721,0.9998590893700599,0.9998590893700599,0.020247231045348518,0.014884735923751717,0.0,1.0136762811773754,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,5,0.7841842500809962,0.004648195202862266,0.0009296390405724533,0.017701024749061697,0.0244145339576494,-7.105263157894739,1.0,0.15786873684498606,1.8322288105418874,3.137661151058149,0.9998766144297487,0.9998766144297487,0.020247231045348518,0.015599035842486252,0.0,1.0334475573005752,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,6,0.7928700944120849,0.004473753209746127,0.0008947506419492255,0.026393872969480564,0.032516704523693075,-7.105263157894739,1.0,0.15848213324461047,1.8292472711895735,3.1380099671755444,0.9997313418907108,0.9997313418907108,0.020247231045348518,0.01577347783560239,0.0,1.2602706747090953,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,7,0.7392619678902926,0.00554581923954851,0.0011091638479097021,0.027257115267344353,0.024946512610920436,-7.105263157894739,1.0,0.15302777349550672,1.851691400601152,3.13599046214574,0.9996721084461222,0.9996721084461222,0.020247231045348518,0.014701411805800008,0.0,1.2652447511112515,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,8,0.8014432354091251,0.004300815082019624,0.0008601630164039248,0.03497398789137829,0.04075283805772075,-7.105263157894739,1.0,0.15904160528355954,1.8265145069383029,3.1383367757214837,0.9995377308891537,0.9995377308891537,0.020247231045348518,0.015946415963328894,0.0,1.479658491015074,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,9,0.7300167249346541,0.005731405258826386,0.0011462810517652773,0.03650980587200479,0.03360600311019085,-7.105263157894739,1.0,0.15163522699087922,1.8565751691464119,3.135656451022208,0.999397038548171,0.999397038548171,0.020247231045348518,0.014515825786522132,0.0,1.5305723278261956,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,10,0.8098978235422248,0.004129348035037528,0.0008258696070075057,0.043435527532354024,0.04899054036721966,-7.105263157894739,0.9999999999999999,0.15949772849645116,1.8240621613037022,3.1386425551123365,0.9993008115017377,0.9993008115017377,0.020247231045348518,0.016117883010310988,0.0,1.6893974917170622,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,11,0.7206965493825996,0.0059195052832187196,0.001183901056643744,0.04583757031578276,0.04258952426393702,-7.105263157894739,0.9999999999999999,0.1500763278429767,1.8618189654009982,3.1352989599603087,0.9990252998138541,0.9990252998138541,0.020247231045348518,0.014327725762129798,0.0,1.809286335584977,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,12,0.8182279261179334,0.003959340456799304,0.0007918680913598608,0.05177256522667588,0.0571706359350735,-7.105263157894739,0.9999999999999999,0.1598758779881658,1.8218684755221028,3.13892826944541,0.9990252448244326,0.9990252448244326,0.020247231045348518,0.016287890588549216,0.0,1.8905783017644797,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,13,0.8264275411192636,0.00379080064757202,0.000758160129514404,0.05997910355626156,0.06526112023142736,-7.105263157894739,1.0,0.16022511108268245,1.8198948068787482,3.139194778129304,0.9987153495890775,0.9987153495890775,0.020247231045348518,0.016456430397776497,0.0,2.0853276830872636,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,14,0.7113063049758501,0.006110422539295195,0.0012220845078590391,0.05523557340770747,0.05176454416901941,-7.105263157894739,0.9999999999999999,0.14832316378010976,1.8674460720373078,3.134916068197253,0.9985476325727543,0.9985476325727543,0.020247231045348518,0.014136808506053321,0.0,2.102721341670414,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,15,0.8344906126632525,0.003623755764119203,0.0007247511528238406,0.0680490898770429,0.0732418052564141,-7.105263157894739,1.0,0.16049968817750834,1.8181723916284207,3.1394428815406323,0.9983751275062009,0.9983751275062009,0.020247231045348518,0.016623475281229316,0.0,2.271665531652262,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,16,0.7018507136103427,0.0063045207803208644,0.001260904156064173,0.06469912693099314,0.0610727393210495,-7.105263157894739,0.9999999999999999,0.14637383160607742,1.8734649746250136,3.1345055978150635,0.9979540446901685,0.9979540446901685,0.020247231045348518,0.013942710265027653,0.0,2.4112449155012863,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,17,0.8424110481330551,0.0034582509258294725,0.0006916501851658946,0.07597643350160364,0.08109828074427265,-7.105263157894739,1.0,0.16071302194999001,1.8166887108363405,3.1396733507255954,0.9980082851686574,0.9980082851686574,0.020247231045348518,0.016788980119519046,0.0,2.4501752077091514,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,18,0.8501827370450002,0.003294348413414633,0.0006588696826829267,0.08375502460445365,0.08881923046579299,-7.105263157894739,1.0,0.1609210296157993,1.815399670798997,3.1398869187287644,0.997618255264145,0.997618255264145,0.020247231045348518,0.016952882631933883,0.0,2.6232790713773295,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,19,0.6923343564835855,0.006502236447505249,0.0013004472895010498,0.07422368967862332,0.07048341712655842,-7.105263157894739,1.0,0.14420604115095945,1.8798959312248666,3.1340650650688935,0.9972337549475307,0.9972337549475307,0.020247231045348518,0.013744994597843268,0.0,2.736168171803968,0.7616080729166668,1e-06,2e-07,True
0.2,1.3,20,0.6827616774621155,0.006704094557179164,0.0013408189114358328,0.08380486565339519,0.07997799686629709,-7.105263157894739,1.0,0.14179803540744013,1.8867598219257604,3.1335916193755233,0.9963751306250352,0.9963751306250352,0.020247231045348518,0.013543136488169353,0.0,3.078863171280362,0.7616080729166668,1e-06,2e-07,True
0.2,1.275,1,0.7665006496258114,0.005136914080848092,0.0010273828161696185,0.000270173479849755,0.49395662438427296,-7.105263157894739,1.0,0.15527778450305926,1.8544785483134985,3.1359745906395533,0.9995188310904523,0.9995188310904523,0.021013010859494783,0.01587609677864669,0.0,0.8212668293147893,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,2,0.7753944621994385,0.0049494028395404505,0.0009898805679080902,0.008897718672553881,0.5027641363192339,-7.105263157894739,0.9999999999999999,0.1567843800633141,1.8502393257516456,3.1364228345023246,0.9997465454492435,0.9997465454492435,0.021013010859494783,0.016063608019954333,0.0,0.8299573699984095,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,3,0.7841870182204524,0.004764192447398704,0.0009528384894797407,0.017696040622345546,0.5114745197116946,-7.105263157894739,0.9999999999999999,0.15815634856738545,1.8463238885193587,3.1368432703819726,0.9998962823902924,0.9998962823902924,0.021013010859494783,0.016248818412096078,0.0,0.9473157632144886,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,4,0.7575111254283302,0.0053269110791500695,0.001065382215830014,0.009009724261187742,0.48505764629055087,-7.105263157894739,1.0,0.1536077030785621,1.859065591564083,3.1355367118303117,0.9992053387212543,0.9992053387212543,0.021013010859494783,0.015686099780344714,0.0,1.0358030825677813,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,5,0.7928726599486284,0.004581137507921541,0.0009162275015843082,0.026388715757431694,0.5200819971722842,-7.105263157894739,1.0,0.15942844472945508,1.8427049153765036,3.1372375166855933,0.9999752682492753,0.9999752682492753,0.021013010859494783,0.016431873351573242,0.0,1.112060449354947,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,6,0.748431314644648,0.005519624046396853,0.0011039248092793708,0.018095702883663183,0.476072740223021,-7.105263157894739,1.0,0.15178755405862507,1.8639973070332703,3.135181974916013,0.9987976501374518,0.9987976501374518,0.021013010859494783,0.01549338681309793,0.0,1.2515313228053428,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,7,0.8014456255371019,0.004400127530303574,0.0008800255060607148,0.034968977321503385,0.528580686514811,-7.105263157894739,1.0,0.1605534561712222,1.8394089456525877,3.137606955941417,0.9999901963512731,0.9999901963512731,0.021013010859494783,0.01661288332919121,0.0,1.278670979662394,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,8,0.8099000593450453,0.004221083237872544,0.0008442166475745088,0.04343077807594761,0.5369646121194074,-7.105263157894739,1.0,0.16160401411077294,1.8363830588231458,3.1379529380052413,0.999947264646714,0.999947264646714,0.021013010859494783,0.016791927621622238,0.0,1.4684310597741814,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,9,0.7392665170274987,0.005715335843295723,0.0011430671686591448,0.027268208843412932,0.46700731183720867,-7.105263157894739,1.0,0.14976978536214577,1.8693092110424823,3.134802186451738,0.9982866821042125,0.9982866821042125,0.021013010859494783,0.01529767501619906,0.0,1.4772312952289,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,10,0.818230023867076,0.004043953582173851,0.0008087907164347702,0.05176812258726695,0.5452277175741905,-7.105263157894739,1.0,0.16255776428520688,1.8336388388887985,3.138276599880659,0.9998522109438357,0.9998522109438357,0.021013010859494783,0.016969057277320933,0.0,1.6546441834962808,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,11,0.7300219034583408,0.005914391372891838,0.0011828782745783677,0.036521090646337795,0.4578666266155754,-7.105263157894739,1.0,0.14758238619011596,1.8749908890406048,3.13439519908916,0.9976626355525001,0.9976626355525001,0.021013010859494783,0.015098619486602946,0.0,1.7123878567354622,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,12,0.8264295133058475,0.003868713303557434,0.0007737426607114868,0.05997498391110512,0.5533638797070911,-7.105263157894739,0.9999999999999999,0.16340971841576232,1.8311760123844383,3.138579053460284,0.999710345191683,0.999710345191683,0.021013010859494783,0.017144297555937348,0.0,1.833968345335044,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,13,0.7207025143845205,0.006117209711710124,0.001223441942342025,0.045849146649159074,0.4486558027087694,-7.105263157894739,1.0,0.145163143261039,1.8810860683321646,3.1339585672732237,0.996914942106421,0.996914942106421,0.021013010859494783,0.01489580114778466,0.0,1.9589207172234084,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,14,0.8344924688183367,0.0036953609150225633,0.0007390721830045127,0.06804529473703892,0.5613669241019296,-7.105263157894739,1.0,0.1642252343924104,1.8289456775409385,3.1388613206287146,0.9995265796285588,0.9995265796285588,0.021013010859494783,0.01731764994447222,0.0,2.008185268800867,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,15,0.8424127954934946,0.0035239170013201386,0.0007047834002640277,0.07597295641119532,0.5692306422076149,-7.105263157894739,1.0,0.1649800629304156,1.826962182566278,3.1391243201502834,0.9993054558971253,0.9993054558971253,0.021013010859494783,0.017489093858174643,0.0,2.17663725856107,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,16,0.7113132606507281,0.006324299937847937,0.0012648599875695874,0.05524744899697514,0.43937980404006427,-7.105263157894739,0.9999999999999999,0.14252211040332474,1.8875962462968296,3.1334894867524383,0.9960322044474456,0.9960322044474456,0.021013010859494783,0.014688710921646846,0.0,2.21688150537146,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,17,0.8501843810863123,0.003354422758892391,0.0006708845517784782,0.0837518545412129,0.5769488101006989,-7.105263157894739,0.9999999999999999,0.16564882736608877,1.8252410829492671,3.139368938963246,0.9990511705726636,0.9990511705726636,0.021013010859494783,0.01765858810060239,0.0,2.338627309671234,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,18,0.7018589273230352,0.006536282034366023,0.0013072564068732047,0.0647112452406832,0.43004343341253104,-7.105263157894739,0.9999999999999999,0.1396198940383993,1.8945517209008969,3.1329847175425725,0.9950021343149981,0.9950021343149981,0.021013010859494783,0.01447672882512876,0.0,2.4876866710844414,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,19,0.6923441815036045,0.006753914871518543,0.0013507829743037087,0.07423592939263536,0.4206513253564377,-7.105263157894739,1.0,0.13645755336982981,1.9019604208833085,3.1324404840836135,0.9938114848675387,0.9938114848675387,0.021013010859494783,0.01425909598797624,0.0,2.7717555477406495,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.275,20,0.6827735857646854,0.006978134234341891,0.0013956268468683782,0.08381702469295797,0.4112079384639667,-7.105263157894739,1.0,0.13298994775440043,1.909855926366073,3.1318523432997205,0.99244597407024,0.99244597407024,0.021013010859494783,0.014034876625152893,0.0,3.070809192440055,0.28134521484375,0.05155175781249999,0.010310351562499999,True
